#Dp;INSEE;Commune;Pfx;Habitants;Densité
25;25419;Nans;;95;30
25;25420;Nans-sous-Ste-Anne;;142;16
25;25421;Narbief;;55;16
25;25422;Neuchâtel-Urtière;;129;21
25;25424;Nods;;402;34
25;25425;Noël-Cerneux;;243;38
25;25426;Noirefontaine;;404;121
25;25427;Noironte;;303;45
25;25428;Nommay;;1513;474
25;25429;Novillars;;1610;797
25;25430;Ollans;;53;23
25;25431;Onans;;358;25
25;25432;Orchamps-Vennes;;1497;60
25;25433;Orgeans-Blanchefontaine;;44;9
25;25434;Ornans;;4016;123
25;25435;Orsans;;102;12
25;25436;Orve;;62;11
25;25437;Osse;;267;33
25;25438;Osselle;;354;46
25;25439;Ougney-Douvot;;159;24
25;25440;Ouhans;;287;18
25;25441;Ouvans;;58;11
25;25442;Oye-et-Pallet;;467;45
25;25443;Palantine;;40;9
25;25444;Palise;;67;32
25;25445;Paroy;;85;19
25;25446;Passavant;;198;13
25;25447;Passonfontaine;;193;10
25;25448;Pelousey;;902;146
25;25449;Péseux;;101;15
25;25450;Pessans;;51;12
25;25451;Petite-Chaux;;128;13
25;25452;Pierrefontaine-lès-Blamont;;235;26
25;25453;Pierrefontaine-les-Varans;;1505;52
25;25454;Pirey;;1234;185
25;25455;Placey;;164;64
25;25456;Plaimbois-du-Miroir;;131;11
25;25457;Plaimbois-Vennes;;53;5
25;25458;Plains-et-Grands-Essarts ;les;171;17
25;25459;Planée ;la;167;13
25;25460;Pointvillers;;65;17
25;25461;Pompierre-sur-Doubs;;244;30
25;25462;Pontarlier;;18104;438
25;25463;Pont-de-Roide;;4983;367
25;25464;Pontets ;les;65;10
25;25465;Pont-les-Moulins;;170;34
25;25466;Pouilley-Français;;463;76
25;25467;Pouilley-les-Vignes;;1707;183
25;25468;Pouligney-Lusans;;625;54
25;25469;Présentevillers;;489;128
25;25470;Prétière ;la;149;55
25;25471;Provenchère;;127;18
25;25472;Puessans;;42;12
25;25473;Pugey;;517;71
25;25474;Puy ;le;48;14
25;25475;Quingey;;980;115
25;25476;Rahon;;112;20
25;25477;Rancenay;;181;49
25;25478;Randevillers;;113;26
25;25479;Rang;;474;46
25;25480;Rantechaux;;135;24
25;25481;Raynans;;203;50
25;25482;Recologne;;482;71
25;25483;Reculfoz;;40;16
25;25485;Rémondans-Vaivre;;181;20
25;25486;Remoray-Boujeons;;210;14
25;25487;Renédale;;27;9
25;25488;Rennes-sur-Loue;;94;17
25;25489;Reugney;;186;23
25;25490;Rigney;;346;36
25;25491;Rignosot;;107;28
25;25492;Rillans;;63;18
25;25493;Rivière-Drugeon ;la;635;33
25;25494;Rochejean;;389;16
25;25495;Roche-lez-Beaupré;;1663;295
25;25496;Roche-lès-Clerval;;93;17
25;25497;Roches-lès-Blamont;;548;101
25;25498;Rognon;;55;13
25;25499;Romain;;93;19
25;25500;Ronchaux;;62;12
25;25501;Rondefontaine;;24;9
25;25502;Roset-Fluans;;296;36
25;25503;Rosières-sur-Barbèche;;137;26
25;25504;Rosureux;;102;17
25;25505;Rougemont;;1200;65
25;25506;Rougemontot;;67;16
25;25507;Rouhe;;52;12
25;25508;Roulans;;957;115
25;25509;Routelle;;370;121
25;25510;Ruffey-le-Château;;234;32
25;25511;Rurey;;227;15
25;25512;Russey ;le;1824;75
25;25513;Ste-Anne;;37;6
25;25514;St-Antoine;;243;54
25;25515;Ste-Colombe;;255;24
25;25516;St-Georges-Armont;;94;20
25;25517;St-Gorgon-Main;;188;24
25;25518;St-Hilaire;;48;18
25;25519;St-Hippolyte;;1128;102
25;25520;St-Juan;;162;13
25;25521;St-Julien-lès-Montbéliard;;174;46
25;25522;St-Julien-lès-Russey;;114;11
25;25523;Ste-Marie;;678;95
25;25524;St-Maurice-Colombier;;729;55
25;25525;St-Point-Lac;;134;30
25;25526;Ste-Suzanne;;1246;784
25;25527;St-Vit;;3774;230
25;25528;Samson;;70;36
25;25529;Sancey-le-Grand;;1091;46
25;25530;Sancey-le-Long;;335;48
25;25531;Santoche;;77;36
25;25532;Saône;;2412;117
25;25533;Saraz;;23;4
25;25534;Sarrageois;;78;6
25;25535;Saules;;177;23
25;25536;Sauvagney;;148;37
25;25537;Scey-Maisières;;267;21
25;25538;Séchin;;94;86
25;25539;Seloncourt;;5613;709
25;25540;Semondans;;233;84
25;25541;Septfontaines;;233;13
25;25542;Serre-les-Sapins;;1251;239
25;25544;Servin;;151;15
25;25545;Silley-Amancey;;71;14
25;25546;Silley-Bléfond;;47;11
25;25547;Sochaux;;4419;2036
25;25548;Solemont;;207;26
25;25549;Sombacour;;514;27
25;25550;Sommette ;la;135;18
25;25551;Soulce-Cernay;;71;8
25;25552;Sourans;;119;28
25;25553;Soye;;247;18
25;25554;Surmont;;128;17
25;25555;Taillecourt;;659;354
25;25556;Tallans;;25;6
25;25557;Tallenay;;384;164
25;25558;Tarcenay;;588;45
25;25559;Thiébouhans;;171;29
25;25560;Thise;;2856;320
25;25561;Thoraise;;249;62
25;25562;Thulay;;140;63
25;25563;Thurey-le-Mont;;100;21
25;25564;Torpes;;580;105
25;25565;Touillon-et-Loutelet;;101;21
25;25566;Tour-de-Sçay ;la;219;25
25;25567;Tournans;;87;10
25;25569;Trépot;;379;26
25;25570;Tressandans;;27;12
25;25571;Trévillers;;410;38
25;25572;Trouvans;;44;16
25;25573;Urtière;;9;4
25;25574;Uzelle;;182;15
25;25575;Vaire-Arcier;;474;37
25;25576;Vaire-le-Petit;;177;140
25;25578;Valdahon;;3534;139
25;25579;Val-de-Roulans;;63;21
25;25580;Valentigney;;13133;1348
25;25582;Valleroy;;75;25
25;25583;Valonne;;172;21
25;25584;Valoreille;;104;14
25;25585;Vanclans;;172;18
25;25586;Vandoncourt;;605;71
25;25587;Vauchamps;;102;35
25;25588;Vaucluse;;70;14
25;25589;Vauclusotte;;123;16
25;25590;Vaudrivillers;;73;20
25;25591;Vaufrey;;157;17
25;25592;Vaux-et-Chantegrue;;490;35
25;25593;Vaux-les-Prés;;251;49
25;25594;Velesmes-Essarts;;318;109
25;25595;Vellerot-lès-Belvoir;;120;20
25;25596;Vellerot-lès-Vercel;;62;14
25;25597;Vellevans;;207;15
25;25598;Venise;;316;51
25;25599;Vennans;;77;57
25;25600;Vennes;;82;11
25;25601;Vercel-Villedieu-le-Camp;;1088;36
25;25602;Vergranne;;77;15
25;25604;Verne;;102;13
25;25605;Vernierfontaine;;321;24
25;25607;Vernois-lès-Belvoir;;54;12
25;25608;Vernoy ;le;158;48
25;25609;Verrières-de-Joux;;396;39
25;25610;Verrières-du-Grosbois;;21;3
25;25611;Vèze ;la;400;76
25;25612;Vieilley;;525;56
25;25613;Viéthorey;;109;14
25;25614;Vieux-Charmont;;2571;1024
25;25615;Villars-lès-Blamont;;366;53
25;25616;Villars-St-Georges;;153;30
25;25617;Villars-sous-Dampjoux;;422;138
25;25618;Villars-sous-Ecot;;362;32
25;25619;Villedieu ;les;118;8
25;25620;Ville-du-Pont;;246;16
25;25621;Villeneuve-d'Amont;;257;18
25;25622;Villers-Buzon;;240;75
25;25623;Villers-Chief;;109;14
25;25624;Villers-Grélot;;103;15
25;25625;Villers-la-Combe;;50;9
25;25626;Villers-St-Martin;;198;22
25;25627;Villers-sous-Chalamont;;239;11
25;25628;Villers-sous-Montrond;;148;23
25;25629;Voillans;;141;14
25;25630;Voires;;56;11
25;25631;Vorges-les-Pins;;370;78
25;25632;Voujeaucourt;;3176;336
25;25633;Vuillafans;;649;106
25;25634;Vuillecin;;441;31
25;25635;Vyt-lès-Belvoir;;145;19
26;26001;Aix-en-Diois;;209;13
26;26002;Albon;;1543;60
26;26003;Aleyrac;;39;6
26;26004;Alixan;;1703;60
26;26005;Allan;;1249;43
26;26006;Allex;;1704;84
26;26007;Ambonil;;69;56
26;26008;Ancône;;899;565
26;26009;Andancette;;1157;193
26;26010;Anneyron;;3038;84
26;26011;Aouste-sur-Sye;;1820;101
26;26012;Arnayon;;38;2
26;26013;Arpavon;;44;3
26;26014;Arthémonay;;334;59
26;26015;Aubenasson;;28;4
26;26016;Aubres;;283;14
26;26017;Aucelon;;18;1
26;26018;Aulan;;5;0
26;26019;Aurel;;204;8
26;26020;Répara-Auriples ;la;120;12
26;26021;Autichamp;;117;19
26;26022;Ballons;;46;3
26;26023;Barbières;;583;40
26;26024;Barcelonne;;347;42
26;26025;Barnave;;125;10
26;26026;Barret-de-Lioure;;42;1
26;26027;Barsac;;116;7
26;26028;Bathernay;;191;33
26;26030;Bâtie-des-Fonds ;la;8;1
26;26031;Bâtie-Rolland ;la;712;85
26;26032;Baume-Cornillane ;la;321;22
26;26033;Baume-de-Transit ;la;614;51
26;26034;Baume-d'Hostun ;la;324;38
26;26035;Beaufort-sur-Gervanne;;253;27
26;26036;Beaumont-en-Diois;;58;3
26;26037;Beaumont-lès-Valence;;3117;177
26;26038;Beaumont-Monteux;;888;66
26;26039;Beauregard-Baret;;504;22
26;26040;Beaurières;;97;4
26;26041;Beausemblant;;813;70
26;26042;Beauvallon;;1519;487
26;26043;Beauvoisin;;71;8
26;26045;Bégude-de-Mazenc ;la;1053;45
26;26046;Bellecombe-Tarendol;;85;6
26;26047;Bellegarde-en-Diois;;73;3
26;26048;Bénivay-Ollon;;74;8
26;26049;Bésayes;;762;80
26;26050;Bésignan;;55;6
26;26051;Bézaudun-sur-Bîne;;47;3
26;26052;Bonlieu-sur-Roubion;;286;47
26;26054;Bouchet;;670;56
26;26055;Boulc;;74;1
26;26056;Bourdeaux;;562;24
26;26057;Bourg-de-Péage;;9248;675
26;26058;Bourg-lès-Valence;;18230;898
26;26059;Bouvante;;220;3
26;26060;Bouvières;;184;7
26;26061;Bren;;431;39
26;26062;Brette;;27;2
26;26063;Buis-les-Baronnies;;2030;60
26;26064;Chabeuil;;4790;117
26;26065;Chabrillan;;629;35
26;26066;Chaffal ;le;43;4
26;26067;Chalancon;;81;2
26;26068;Chalon ;le;147;18
26;26069;Chamaloc;;93;4
26;26070;Chamaret;;455;58
26;26071;Chanos-Curson;;773;94
26;26072;Chantemerle-les-Blés;;732;48
26;26073;Chantemerle-lès-Grignan;;180;18
26;26074;Chapelle-en-Vercors ;la;628;14
26;26075;Charce ;la;36;4
26;26076;Charens;;31;2
26;26077;Charmes-sur-l'Herbasse;;631;49
26;26078;Charols;;415;57
26;26079;Charpey;;806;52
26;26080;Chastel-Arnaud;;16;1
26;26081;Châteaudouble;;414;24
26;26082;Châteauneuf-de-Bordette;;77;5
26;26083;Châteauneuf-de-Galaure;;1246;69
26;26084;Châteauneuf-sur-Isère;;3031;67
26;26085;Châteauneuf-du-Rhône;;2094;77
26;26086;Châtillon-en-Diois;;545;19
26;26087;Châtillon-St-Jean;;790;90
26;26088;Chatuzange-le-Goubet;;3619;128
26;26089;Chaudebonne;;48;2
26;26090;Chaudière ;la;13;1
26;26091;Chauvac;;46;3
26;26092;Chavannes;;374;80
26;26093;Clansayes;;408;28
26;26094;Claveyson;;697;43
26;26095;Cléon-d'Andran;;718;70
26;26096;Clérieux;;1605;119
26;26097;Cliousclat;;558;58
26;26098;Cobonne;;119;11
26;26099;Colonzelle;;397;66
26;26100;Combovin;;341;10
26;26101;Comps;;137;12
26;26102;Condillac;;124;13
26;26103;Condorcet;;386;17
26;26104;Cornillac;;76;4
26;26105;Cornillon-sur-l'Oule;;68;5
26;26106;Coucourde ;la;687;62
26;26107;Crépol;;424;37
26;26108;Crest;;7583;324
26;26110;Crozes-Hermitage;;375;68
26;26111;Crupies;;79;6
26;26112;Curnier;;179;22
26;26113;Die;;4230;74
26;26114;Dieulefit;;2924;107
26;26115;Divajeu;;400;30
26;26116;Donzère;;4265;133
26;26117;Echevis;;36;3
26;26118;Epinouze;;968;86
26;26119;Erôme;;698;95
26;26121;Espeluche;;700;62
26;26122;Espenel;;112;7
26;26123;Establet;;19;2
26;26124;Etoile-sur-Rhône;;3504;82
26;26125;Eurre;;923;51
26;26126;Eygalayes;;76;4
26;26127;Eygaliers;;64;8
26;26128;Eygluy-Escoulin;;40;2
26;26129;Eymeux;;510;52
26;26130;Eyroles;;20;2
26;26131;Eyzahut;;86;13
26;26133;Fay-le-Clos;;151;33
26;26134;Félines-sur-Rimandoule;;85;10
26;26135;Ferrassières;;106;4
26;26136;Val-Maravel;;41;2
26;26137;Francillon-sur-Roubion;;124;11
26;26138;Garde-Adhémar ;la;1108;40
26;26139;Génissieux;;1584;177
26;26140;Geyssans;;408;37
26;26141;Gigors-et-Lozeron;;135;4
26;26142;Glandage;;111;2
26;26143;Grand-Serre ;le;722;29
26;26144;Grane;;1384;31
26;26145;Granges-Gontardes ;les;511;70
26;26146;Grignan;;1300;30
26;26147;Gumiane;;41;5
26;26148;Hauterives;;1202;39
26;26149;Hostun;;653;36
26;26150;Izon-la-Bruisse;;6;0
26;26152;Jonchères;;50;3
26;26153;Laborel;;123;5
26;26154;Lachau;;190;7
26;26155;Lapeyrouse-Mornay;;723;63
26;26156;Larnage;;663;73
26;26157;Laupie ;la;529;55
26;26158;Laux-Montaux;;7;1
26;26159;Laval-d'Aix;;83;4
26;26160;Laveyron;;795;149
26;26161;Lemps;;43;3
26;26162;Lens-Lestang;;629;38
26;26163;Léoncel;;67;2
26;26164;Lesches-en-Diois;;49;2
26;26165;Livron-sur-Drôme;;7294;185
26;26166;Loriol-sur-Drôme;;5609;196
26;26167;Luc-en-Diois;;478;20
26;26168;Lus-la-Croix-Haute;;428;5
26;26169;Malataverne;;1289;77
26;26170;Malissard;;2552;251
26;26171;Manas;;137;72
26;26172;Manthes;;564;83
26;26173;Marches;;560;50
26;26174;Margès;;532;54
26;26175;Marignac-en-Diois;;95;5
26;26176;Marsanne;;873;25
26;26177;Marsaz;;469;52
26;26178;Menglon;;332;9
26;26179;Mercurol;;1643;79
26;26180;Mérindol-les-Oliviers;;201;22
26;26181;Mévouillon;;206;7
26;26182;Mirabel-aux-Baronnies;;1276;57
26;26183;Mirabel-et-Blacons;;728;42
26;26184;Miribel;;163;25
26;26185;Mirmande;;497;19
26;26186;Miscon;;38;3
26;26187;Molières-Glandaz;;102;36
26;26188;Mollans-sur-Ouvèze;;782;39
26;26189;Montauban-sur-l'Ouvèze;;81;3
26;26190;Montaulieu;;51;4
26;26191;Montboucher-sur-Jabron;;1278;130
26;26192;Montbrison;;266;21
26;26193;Montbrun-les-Bains;;467;14
26;26194;Montchenu;;389;24
26;26195;Montclar-sur-Gervanne;;154;5
26;26196;Montéléger;;1399;148
26;26197;Montélier;;2738;111
26;26198;Montélimar;;29982;641
26;26199;Montferrand-la-Fare;;32;3
26;26200;Montfroc;;71;5
26;26201;Montguers;;50;5
26;26202;Montjoux;;252;14
26;26203;Montjoyer;;198;11
26;26204;Montlaur-en-Diois;;80;8
26;26205;Montmaur-en-Diois;;79;6
26;26206;Montmeyran;;2360;98
26;26207;Montmiral;;418;16
26;26208;Montoison;;1222;76
26;26209;Montréal-les-Sources;;33;3
26;26210;Montrigaud;;432;15
26;26211;Montségur-sur-Lauzon;;987;54
26;26212;Montvendre;;743;43
26;26213;Moras-en-Valloire;;582;68
26;26214;Mornans;;68;6
26;26215;Motte-Chalancon ;la;382;17
26;26216;Motte-de-Galaure ;la;463;60
26;26217;Motte-Fanjas ;la;115;24
26;26218;Mours-St-Eusèbe;;2027;385
26;26219;Mureils;;272;50
26;26220;Nyons;;6353;271
26;26221;Omblèze;;64;1
26;26222;Orcinas;;32;6
26;26223;Oriol-en-Royans;;349;22
26;26224;Ourches;;145;16
26;26225;Parnans;;458;41
26;26226;Pègue ;le;369;33
26;26227;Pelonne;;26;9
26;26228;Pennes-le-Sec;;12;1
26;26229;Penne-sur-l'Ouvèze ;la;78;11
26;26231;Peyrins;;2055;82
26;26232;Peyrus;;423;40
26;26233;Piégon;;268;26
26;26234;Piégros-la-Clastre;;662;27
26;26235;Pierrelatte;;11770;237
26;26236;Pierrelongue;;104;20
26;26238;Pilles ;les;213;36
26;26239;Plaisians;;157;5
26;26240;Plan-de-Baix;;123;6
26;26241;Poët-Célard ;le;142;17
26;26242;Poët-en-Percip ;le;17;3
26;26243;Poët-Laval ;le;652;21
26;26244;Poët-Sigillat ;le;77;5
26;26245;Pommerol;;14;1
26;26246;Ponet-et-St-Auban;;99;7
26;26247;Ponsas;;430;159
26;26248;Pontaix;;151;8
26;26249;Pont-de-Barret;;453;27
26;26250;Pont-de-l'Isère;;2770;275
26;26251;Portes-en-Valdaine;;274;18
26;26252;Portes-lès-Valence;;7818;542
26;26253;Poyols;;57;4
26;26254;Pradelle;;30;2
26;26255;Prés ;les;20;1
26;26256;Propiac;;60;5
26;26257;Puygiron;;315;47
26;26258;Puy-St-Martin;;602;52
26;26259;Ratières;;206;23
26;26261;Réauville;;315;17
26;26262;Recoubeau-Jansac;;197;15
26;26263;Reilhanette;;130;9
26;26264;Rémuzat;;364;22
26;26265;Répara ;la;90;17
26;26266;Rimon-et-Savel;;26;2
26;26267;Rioms;;18;2
26;26268;Rochebaudin;;69;9
26;26269;Rochebrune;;48;3
26;26270;Rochechinard;;118;12
26;26271;Roche-de-Glun ;la;2800;219
26;26272;Rochefort-en-Valdaine;;258;20
26;26273;Rochefort-Samson;;744;30
26;26274;Rochefourchat;;2;0
26;26275;Rochegude;;1053;58
26;26276;Roche-St-Secret-Béconne;;313;9
26;26277;Roche-sur-Grane ;la;137;11
26;26278;Roche-sur-le-Buis ;la;211;8
26;26279;Rochette-du-Buis ;la;59;6
26;26281;Romans-sur-Isère;;32734;990
26;26282;Romeyer;;114;3
26;26283;Rottier;;34;4
26;26284;Roussas;;315;20
26;26285;Rousset-les-Vignes;;257;17
26;26286;Roussieux;;14;1
26;26287;Roynac;;357;21
26;26288;Sahune;;290;18
26;26289;Saillans;;872;59
26;26290;St-Agnan-en-Vercors;;363;4
26;26291;St-Andéol;;23;2
26;26292;St-Auban-sur-l'Ouvèze;;200;12
26;26293;St-Avit;;212;24
26;26294;St-Bardoux;;532;50
26;26295;St-Barthélemy-de-Vals;;1637;81
26;26296;St-Benoit-en-Diois;;29;3
26;26297;St-Bonnet-de-Valclérieux;;219;26
26;26298;St-Christophe-et-le-Laris;;318;28
26;26299;Ste-Croix;;102;9
26;26300;St-Dizier-en-Diois;;36;3
26;26301;St-Donat-sur-l'Herbasse;;2658;136
26;26302;Ste-Eulalie-en-Royans;;402;65
26;26303;Ste-Euphémie-sur-Ouvèze;;61;5
26;26304;St-Ferréol-Trente-Pas;;191;9
26;26305;St-Gervais-sur-Roubion;;646;44
26;26306;Ste-Jalle;;260;14
26;26307;St-Jean-en-Royans;;2895;104
26;26308;St-Julien-en-Quint;;162;3
26;26309;St-Julien-en-Vercors;;182;10
26;26310;St-Laurent-d'Onay;;111;18
26;26311;St-Laurent-en-Royans;;1330;49
26;26312;St-Marcel-lès-Sauzet;;1025;258
26;26313;St-Marcel-lès-Valence;;3719;247
26;26314;St-Martin-d'Août;;258;34
26;26315;St-Martin-en-Vercors;;275;10
26;26316;St-Martin-le-Colonel;;145;46
26;26317;St-Maurice-sur-Eygues;;484;55
26;26318;St-May;;44;4
26;26319;St-Michel-sur-Savasse;;343;31
26;26320;St-Nazaire-en-Royans;;531;150
26;26321;St-Nazaire-le-Désert;;168;4
26;26322;St-Pantaléon-les-Vignes;;319;38
26;26323;St-Paul-lès-Romans;;1401;89
26;26324;St-Paul-Trois-Châteaux;;6789;308
26;26325;St-Rambert-d'Albon;;4176;311
26;26326;St-Restitut;;947;65
26;26327;St-Roman;;160;23
26;26328;St-Sauveur-en-Diois;;35;5
26;26329;St-Sauveur-Gouvernet;;161;8
26;26330;St-Sorlin-en-Valloire;;1452;55
26;26331;St-Thomas-en-Royans;;440;85
26;26332;St-Uze;;1846;183
26;26333;St-Vallier;;4115;759
26;26334;Salettes;;82;12
26;26335;Salles-sous-Bois;;146;15
26;26336;Saou;;378;9
26;26337;Saulce-sur-Rhône;;1443;78
26;26338;Sauzet;;1436;75
26;26339;Savasse;;1089;49
26;26340;Séderon;;245;12
26;26341;Serves-sur-Rhône;;624;96
26;26342;Solérieux;;173;20
26;26343;Souspierre;;99;19
26;26344;Soyans;;253;10
26;26345;Suze-la-Rousse;;1422;46
26;26346;Suze;;164;11
26;26347;Tain-l'Hermitage;;5003;1032
26;26348;Taulignan;;1586;46
26;26349;Tersanne;;156;16
26;26350;Teyssières;;69;2
26;26351;Tonils ;les;20;2
26;26352;Touche ;la;123;15
26;26353;Tourrettes ;les;691;94
26;26354;Treschenu-Creyers;;96;1
26;26355;Triors;;383;68
26;26356;Truinas;;107;12
26;26357;Tulette;;1575;67
26;26358;Upie;;956;49
26;26359;Vachères-en-Quint;;26;5
26;26360;Valaurie;;386;31
26;26361;Valdrôme;;117;3
26;26362;Valence;;63437;1729
26;26363;Valouse;;25;4
26;26364;Vassieux-en-Vercors;;283;6
26;26365;Vaunaveys-la-Rochette;;448;20
26;26366;Veaunes;;193;46
26;26367;Venterol;;587;19
26;26368;Vercheny;;427;38
26;26369;Verclause;;61;2
26;26370;Vercoiran;;129;6
26;26371;Véronne;;39;2
26;26372;Vers-sur-Méouge;;38;3
26;26373;Vesc;;244;6
26;26374;Villebois-les-Pins;;16;1
26;26375;Villefranche-le-Château;;20;3
26;26376;Villeperdrix;;93;4
26;26377;Vinsobres;;1062;30
26;26378;Volvent;;23;1
26;26379;Granges-les-Beaumont;;791;105
26;26380;Gervans;;339;103
26;26381;Jaillans;;520;58
26;26382;St-Vincent-la-Commanderie;;318;24
27;27001;Aclou;;243;66
27;27002;Acon;;356;39
27;27003;Acquigny;;1292;72
27;27004;Aigleville;;104;32
27;27005;Ailly;;755;49
27;27006;Aizier;;113;48
27;27007;Ajou;;220;22
27;27008;Alizay;;1090;126
27;27009;Ambenay;;512;30
27;27010;Amécourt;;106;18
27;27011;Amfreville-la-Campagne;;797;120
27;27012;Amfreville-les-Champs;;286;44
27;27013;Amfreville-sous-les-Monts;;445;59
27;27014;Amfreville-sur-Iton;;633;116
27;27015;Andé;;966;182
27;27016;Andelys ;les;8455;208
27;27017;Angerville-la-Campagne;;1333;368
27;27018;Appeville-Annebault;;779;58
27;27019;Armentières-sur-Avre;;142;23
27;27020;Arnières-sur-Iton;;1571;129
27;27021;Asnières;;201;25
27;27022;Aubevoye;;3879;508
27;27023;Aulnay-sur-Iton;;544;356
27;27024;Roncenay-Authenay ;le;300;34
27;27025;Autheuil-Authouillet;;737;63
27;27026;Authevernes;;273;33
27;27027;Authieux ;les;241;49
27;27028;Authou;;306;103
27;27031;Aviron;;1136;155
27;27032;Avrilly;;326;45
27;27033;Bacquepuis;;291;57
27;27034;Bacqueville;;385;35
27;27035;Bailleul-la-Vallée;;119;25
27;27036;Bâlines;;421;113
27;27037;Barc;;766;67
27;27038;Barils ;les;178;19
27;27039;Barneville-sur-Seine;;427;49
27;27040;Barquet;;289;21
27;27041;Barre-en-Ouche ;la;713;41
27;27042;Barville;;59;22
27;27043;Baux-de-Breteuil ;les;561;16
27;27044;Baux-Ste-Croix ;les;1097;64
27;27045;Bazincourt-sur-Epte;;496;45
27;27046;Bazoques;;122;18
27;27047;Beaubray;;254;16
27;27048;Beauficel-en-Lyons;;150;21
27;27049;Beaumesnil;;527;42
27;27050;Beaumontel;;745;64
27;27051;Beaumont-le-Roger;;2694;74
27;27052;Bec-Hellouin ;le;434;45
27;27053;Bec-Thomas ;le;190;136
27;27054;Bémécourt;;414;24
27;27055;Bérengeville-la-Campagne;;269;29
27;27056;Bernay;;10582;440
27;27057;Bernienville;;239;31
27;27058;Bernières-sur-Seine;;234;35
27;27059;Bernouville;;242;40
27;27060;Berthenonville;;177;30
27;27061;Berthouville;;233;31
27;27062;Berville-en-Roumois;;616;67
27;27063;Berville-la-Campagne;;131;15
27;27064;Berville-sur-Mer;;438;86
27;27065;Beuzeville;;2702;116
27;27066;Bézu-la-Forêt;;144;16
27;27067;Bézu-St-Eloi;;1061;93
27;27068;Bois-Anzeray;;148;13
27;27069;Bois-Arnault;;652;51
27;27070;Boisemont;;621;47
27;27071;Bois-Hellain ;le;147;46
27;27072;Bois-Jérôme-St-Ouen;;634;60
27;27073;Bois-le-Roi;;793;146
27;27074;Boisney;;276;48
27;27075;Bois-Normand-près-Lyre;;325;19
27;27076;Boisset-les-Prévanches;;364;49
27;27077;Boissey-le-Châtel;;674;154
27;27078;Boissière ;la;176;51
27;27079;Boissy-Lamberville;;281;35
27;27081;Boncourt;;122;29
27;27082;Bonneville-sur-Iton ;la;2061;515
27;27083;Bonneville-Aptot;;161;22
27;27084;Bosc-Bénard-Commin;;247;59
27;27085;Bosc-Bénard-Crescy;;281;64
27;27088;Bosc-Renoult-en-Ouche;;154;20
27;27089;Bosc-Renoult-en-Roumois;;401;157
27;27090;Bosc-Roger-en-Roumois ;le;2895;292
27;27091;Bosgouet;;569;60
27;27092;Bosguérard-de-Marcouville;;489;41
27;27093;Bosnormand;;283;85
27;27094;Bosquentin;;72;10
27;27095;Bosrobert;;354;38
27;27096;Bottereaux ;les;260;12
27;27097;Bouafles;;682;54
27;27098;Bouchevilliers;;45;10
27;27099;Boulay-Morin ;le;516;93
27;27100;Boulleville;;533;74
27;27101;Bouquelon;;284;24
27;27102;Bouquetot;;781;60
27;27103;Bourg-Achard;;2255;183
27;27104;Bourg-Beaudouin;;624;117
27;27105;Bourgtheroulde-Infreville;;2742;236
27;27106;Bournainville-Faverolles;;441;63
27;27107;Bourneville;;691;63
27;27108;Bourth;;1064;57
27;27109;Bray;;244;42
27;27110;Brestot;;424;49
27;27111;Bretagnolles;;157;42
27;27112;Breteuil;;3351;122
27;27113;Brétigny;;174;32
27;27114;Breuilpont;;985;81
27;27115;Breux-sur-Avre;;218;31
27;27116;Brionne;;4408;263
27;27117;Broglie;;1168;147
27;27118;Brosville;;573;80
27;27119;Bueil;;1331;271
27;27120;Burey;;232;43
27;27121;Bus-St-Rémy;;271;35
27;27122;Cahaignes;;279;29
27;27123;Caillouet-Orgeville;;336;43
27;27124;Cailly-sur-Eure;;191;57
27;27125;Calleville;;551;64
27;27126;Campigny;;807;75
27;27127;Canappeville;;555;54
27;27128;Cantiers;;164;72
27;27129;Caorches-St-Nicolas;;570;48
27;27130;Capelle-les-Grands;;331;25
27;27131;Carsix;;239;36
27;27132;Caugé;;749;65
27;27133;Caumont;;951;158
27;27134;Cauverville-en-Roumois;;132;41
27;27135;Cesseville;;323;49
27;27136;Chaignes;;233;36
27;27137;Chaise-Dieu-du-Theil;;241;41
27;27138;Chamblac;;336;16
27;27139;Chambord;;158;11
27;27140;Chambray;;372;44
27;27141;Champ-Dolent;;45;20
27;27142;Champenard;;129;56
27;27143;Champignolles;;27;10
27;27144;Champigny-la-Futelaye;;207;13
27;27145;Chanteloup;;52;12
27;27146;Chapelle-Bayvel ;la;189;39
27;27147;Chapelle-du-Bois-des-Faulx ;la;410;94
27;27148;Chapelle-Gauthier ;la;350;21
27;27149;Chapelle-Hareng ;la;78;19
27;27150;Chapelle-Réanville ;la;1031;128
27;27151;Charleval;;1768;125
27;27152;Château-sur-Epte;;632;137
27;27153;Chauvincourt-Provemont;;248;23
27;27154;Chavigny-Bailleul;;466;25
27;27155;Chennebrun;;142;49
27;27156;Chéronvilliers;;377;18
27;27157;Chesne ;le;382;22
27;27158;Cierrey;;806;200
27;27159;Cintray;;375;23
27;27160;Civières;;194;25
27;27161;Claville;;862;49
27;27162;Collandres-Quincarnon;;165;21
27;27163;Colletot;;104;24
27;27164;Combon;;554;34
27;27165;Conches-en-Ouche;;4009;240
27;27166;Condé-sur-Iton;;636;32
27;27167;Condé-sur-Risle;;377;38
27;27168;Connelles;;154;37
27;27169;Conteville;;701;66
27;27170;Cormeilles;;1069;350
